"id. Response ID","submitdate. Date submitted","lastpage. Last page","startlanguage. Start language","seed. Seed","startdate. Date started","datestamp. Date last action","G01Q39. Whenever you are ready to start, click on next","G02Q40. sample","G02Q01. Imagine you were at point 1 and had to reach point 2 by hiking. Which route would you take? Please rank the routes.       ","G02Q02. Why did you make this decision?","G03Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight. What route would you take? Please rank them.   ","G03Q02. Why did you make this decision?","G03Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G04Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.    ","G04Q02. Why did you make this decision?","G04Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G05Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.    ","G05Q02. Why did you make this decision?","G05Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G06Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.    ","G06Q02. Why did you make this decision?","G06Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G07Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.    ","G07Q02. Why did you make this decision?","G07Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G08Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.   ","G08Q02. Why did you make this decision?","G08Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G09Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.   ","G09Q02. Why did you make this decision?","G09Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G10Q01. It is late afternoon and you have been hiking the whole day. Right now, you are at point 1. You are trying to reach point 2, a hut where you will sleep tonight.  What route would you take?  Please rank the routes.    ","G10Q02. Why did you make this decision?","G10Q03. How hard was this task for you (1-5)? (1 = very easy, 5 = very hard)","G01Q01. How old are you?","Q01Q02. How often do you spend time in the mountains (hiking, climbing, skiing, etc.)?","G01Q03. How would you describe your experience using maps? ","G01Q04[SQ001]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Paper maps]","G01Q04[SQ001comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Paper maps][Comment]","G01Q04[SQ002]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Digital maps (ex. phone, apps)]","G01Q04[SQ002comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Digital maps (ex. phone, apps)][Comment]","G01Q04[SQ003]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [GPS devices (ex. Garmin)]","G01Q04[SQ003comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [GPS devices (ex. Garmin)][Comment]","G01Q04[SQ004]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Trail signs]","G01Q04[SQ004comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Trail signs][Comment]","G01Q04[SQ005]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Following a guide]","G01Q04[SQ005comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Following a guide][Comment]","G01Q04[SQ006]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Not relevant (I am never in the mountains)]","G01Q04[SQ006comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Not relevant (I am never in the mountains)][Comment]","G01Q04[SQ013]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Other:]","G01Q04[SQ013comment]. When you're outdoors in the mountains, how do you usually navigate? (Multiple answers are possible, comments are possible) [Other:][Comment]","interviewtime. Total time","groupTime1857. Group time: Explanation","G01Q39Time. Question time: G01Q39","G02Q40Time. Question time: G02Q40","groupTime1848. Group time: Practice round","G02Q01Time. Question time: G02Q01","G02Q02Time. Question time: G02Q02","groupTime1850. Group time: Route ranking task","G03Q01Time. Question time: G03Q01","G03Q02Time. Question time: G03Q02","G03Q03Time. Question time: G03Q03","groupTime1852. Group time: Route ranking task","G04Q01Time. Question time: G04Q01","G04Q02Time. Question time: G04Q02","G04Q03Time. Question time: G04Q03","groupTime1854. Group time: Route ranking task","G05Q01Time. Question time: G05Q01","G05Q02Time. Question time: G05Q02","G05Q03Time. Question time: G05Q03","groupTime1856. Group time: Route ranking task","G06Q01Time. Question time: G06Q01","G06Q02Time. Question time: G06Q02","G06Q03Time. Question time: G06Q03","groupTime1851. Group time: Route ranking task","G07Q01Time. Question time: G07Q01","G07Q02Time. Question time: G07Q02","G07Q03Time. Question time: G07Q03","groupTime1853. Group time: Route ranking task","G08Q01Time. Question time: G08Q01","G08Q02Time. Question time: G08Q02","G08Q03Time. Question time: G08Q03","groupTime1855. Group time: Route ranking task","G09Q01Time. Question time: G09Q01","G09Q02Time. Question time: G09Q02","G09Q03Time. Question time: G09Q03","groupTime1849. Group time: Route ranking task","G10Q01Time. Question time: G10Q01","G10Q02Time. Question time: G10Q02","G10Q03Time. Question time: G10Q03","groupTime1847. Group time: Almost there!","G01Q01Time. Question time: G01Q01","Q01Q02Time. Question time: Q01Q02","G01Q03Time. Question time: G01Q03","G01Q04Time. Question time: G01Q04"
"14",,"2","en","1065594560","2026-07-01 11:49:36","2026-07-01 11:50:50","Whenever you are ready to start, click on next",,"[]",,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"74.07",,"74.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15","2026-07-01 12:13:47","32","en","1829848572","2026-07-01 11:51:57","2026-07-01 12:13:47","Whenever you are ready to start, click on next",,"[""AO03"",""AO02"",""AO01""]","Because I am usually hiking with a kid, so the flatter the better, fewer problems with fall, more opportunities to play, easier on the brain","[""B"",""C"",""A""]","Just 1 climb up, rather than reaching the peak and going down again","1","[""C"",""B"",""A""]","fastest, considering that i still have enought energy to stay alert. Otherwise i would table route B and get an emergency shelter in the flat area if i do not manage the hike up. Route B would probably be my decision with a kid along. ","1","[""A"",""C"",""B""]","route A seems the most direct. Route C is way too long, and i do not want to do the final climb at the end","5","[""B"",""C"",""A""]","seems easier, i also prefer vegetative areas","1","[""C"",""B"",""A""]","I would think that there was a mistake on danger of rockfall on route B because there are no rocks around and it is in the valley, and route A which is just above, does not have any danger. So i would firstly take A, as a second option I would check out B and in case of danger cut out to A ","2","[""A"",""B"",""C""]","avoiding rock fall danger","1","[""B"",""C"",""A""]","I would take the risk because it is late in the afternoon. probably call the refugio first. Otherwise the long one","2","[""C"",""B"",""A""]","definitely uncomfortable with route A. I prefer avoiding any kind of risk","1","41-50","Often (several times per month)","I love the planning phase looking at maps","Yes","","Yes","","No","","Yes","","No","","No","","No","","1323.89",,"35.74",,,"33.01","70.53",,"31.12","21.63","3.73",,"45.15","104.59","7.52",,"90.08","447.85","8.05",,"50.62","12.92","4.21",,"37.21","83.47","4.14",,"17.89","12.87","2.96",,"36.99","33.3","4.32",,"38.13","32.15","2.93",,"6.76","7.33","16.54","20.15"
"16",,"0","en","1311623875","2026-07-01 11:53:37","2026-07-01 11:53:37","Whenever you are ready to start, click on next",,"[]",,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17","2026-07-01 12:25:11","32","en","1237765701","2026-07-01 11:53:37","2026-07-01 12:25:11","Whenever you are ready to start, click on next",,"[""AO03"",""AO01"",""AO02""]","Not that much elevation change","[""B"",""C"",""A""]","Shorter , less elevation change","4","[""C"",""B"",""A""]","Less elevation change","4","[""A"",""C"",""B""]","Less elevation change","4","[""A"",""B"",""C""]","Shorter and less evaluation change","4","[""B"",""A"",""C""]","Shorter, not A because the path has many turns ","5","[""C"",""A"",""B""]","Shorter","5","[""B"",""C"",""A""]","A looks dangerous now, B is shorter than C ","4","[""A"",""B"",""C""]","Shorter, less elavation change in comparison with C","5","25-30","Often (several times per month)","Familiar with topographic maps","Yes","","Yes","","No","","Yes","","Yes","","No","","No","","1909.02",,"13.41",,,"64.91","24.32",,"216.1","16","4.53",,"160.64","18.26","8.47",,"46.69","43.19","2.44",,"111.32","9.77","4.51",,"368.33","31.83","3.97",,"444.46","10.32","5.76",,"77.69","20.01","4.55",,"74.02","48.05","6.98",,"5.47","19.93","21.28","21.81"
"18","2026-07-01 12:16:45","32","en","1745128844","2026-07-01 11:55:38","2026-07-01 12:16:45","Whenever you are ready to start, click on next",,"[""AO02"",""AO03"",""AO01""]","Fastest one ","[""B"",""A"",""C""]","Fastest and less elevation gain","1","[""C"",""B"",""A""]","Shortest route after a long hiking day ","1","[""A"",""B"",""C""]","Less elevation gain and just half of km more ","1","[""A"",""B"",""C""]","C is too complex ","1","[""A"",""B"",""C""]","Just a short part of the trail with a rockfall danger
","1","[""A"",""B"",""C""]","If you go outdoors for a hike, you must take this into consideration. ","1","[""B"",""C"",""A""]","Dark red caught my attention more. So, some extra km won't hurt ","1","[""B"",""C"",""A""]","Even though the A is the shortest one, it has a bigger probability of rockfall. So, it's better safe than sorry ","1","31-40","Often (several times per month)","Maps are visual tools that help you plan your route. Red colors help to alert hikers ","No","","Yes","All trails, Komoot, Google Maps (offline), a digital map with Markers ","No","","Yes","Corroborate info with apps","No","","No","","Yes","Experiences of friends or family ","1282.33",,"77.12",,,"79.74","27.74",,"38.21","17.6","26.87",,"41.59","33.29","6.68",,"52.72","38.04","14.91",,"62.1","14.66","3.63",,"46.55","27.37","11.18",,"68.46","83.48","8.21",,"86.9","39.63","9.64",,"62.25","55.01","7.92",,"15.63","10.02","84.54","130.64"
"19",,"3","en","476851303","2026-07-01 11:58:54","2026-07-01 12:01:20","Whenever you are ready to start, click on next",,"[""AO02"",""AO03"",""AO01""]",,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,"[]",,,,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"146.71",,"48.19",,,"98.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20","2026-07-01 12:12:02","32","en","2047416602","2026-07-01 12:00:13","2026-07-01 12:12:02","Whenever you are ready to start, click on next",,"[""AO03""]","It looks like it is mostly on a ridge so the view would be nice and there is less vertical compared to the other options.","[""B"",""C"",""A""]","Shortest choice","1","[""C"",""B"",""A""]","I chose the shortest option","1","[""A"",""B"",""C""]","Shortest","1","[""A"",""B"",""C""]","shortest","1","[""C"",""A"",""B""]","compromise between rock fall danger and distance. again, hard to realistically choose without more context.","3","[""A"",""B"",""C""]","Rock fall warning. Hard to adjust planning without more context.","3","[""C"",""B"",""A""]","Avoid rock fall danger. As before, I would want additional information before actually making this choice.","3","[""B"",""C"",""A""]","compromise between avoiding the rock fall and distance. ","3","31-40","Often (several times per month)","Normal use for mountain recreation and for some work tasks.","Yes","","Yes","","Yes","","Yes","","No","","No","","No","","728.13",,"26.51",,,"43.02","48.84",,"72.32","8.9","4.87",,"64.68","10.37","13.57",,"45.96","4.58","3.63",,"23.92","4.89","3.8",,"22.35","36.59","4.07",,"54.62","17.44","4.6",,"29.57","24.04","2.91",,"41.16","31.97","5.95",,"6.34","11.56","31.82","23.28"
"21","2026-07-01 12:20:17","32","en","1532685187","2026-07-01 12:00:27","2026-07-01 12:20:17","Whenever you are ready to start, click on next",,"[""AO03"",""AO01"",""AO02""]","Route seems to be less exhausting and saver.","[""B"",""C"",""A""]","Route follows a valley and seems to be less exhausting.
","1","[""C"",""B"",""A""]","Route is shorter! Preferred if the route is safe...","1","[""A"",""B"",""C""]","Less altitude to climb, and route touches a lake.","1","[""A"",""B"",""C""]","Route is shorter and meters to climb are less.","1","[""C"",""B"",""A""]","b has a long stretch of rock fall. A has a short stretch of rockfall but is steep. C is better.","2","[""B"",""A"",""C""]","Rockfall risk seems to be acceptabele. Too high in the upper route!","2","[""A"",""B"",""C""]","Here I might accept a short stretch of high risk. Simply because the tour is much shorter.","2","[""B"",""A"",""C""]","If I am tired I might accept a mild risk of rockfall.","2","Over 60","Often (several times per month)","I am using maps (analog and digital) for many many years. As well as GPS devices....","Yes","very helpful for planning in advance","Yes","","Yes","","Yes","","No","","No","","No","","1204.42",,"46.67",,,"90.72","28.26",,"67.17","32.75","10.53",,"65.96","35.1","4.55",,"55.23","32.29","4.77",,"75","41.84","7.13",,"59.39","42.35","6.76",,"56.91","44.8","7.02",,"52.85","36.88","6.33",,"66.06","52.58","6.21",,"11.07","24.53","62.31","70.4"
"22","2026-07-01 12:19:56","32","en","1516332041","2026-07-01 12:02:55","2026-07-01 12:19:56","Whenever you are ready to start, click on next",,"[""AO02"",""AO03"",""AO01""]","It's the fastest route, even though it's a bit steep.","[""B"",""C"",""A""]","I want arrive as soon as possible to the hut","1","[""C"",""B"",""A""]","I want arrive to the hut as soon as possible","1","[""A"",""B"",""C""]","The path is flat and there is a lake on the route.","1","[""A"",""B"",""C""]","I want arrive to the hut as soon as possible","1","[""B"",""A"",""C""]","I am willing to face the risk of falling rocks just to get there first.","3","[""B"",""A"",""C""]","Route C is too much dangerouse; I prefer route less dangerous and not too long","4","[""A"",""B"",""C""]","I want arrive as sonn as possible to the hut, Route B is safer but too long. ","4","[""B"",""A"",""C""]","The likelihood of rockfall is too much on route A; I prefer B, it's longer but safer","4","51-60","Often (several times per month)","I rarely use maps ","No","","Yes","","No","","Yes","","No","","No","","No","","1036.7",,"1.94",,,"20.43","5.73",,"46.57","20.71","9.51",,"61.57","19.3","5.13",,"52.5","52.75","4.17",,"33.9","19.39","4.18",,"81.33","38.07","4.66",,"83.33","61.63","3.66",,"74.2","66.75","5.53",,"138.83","44.59","4.1",,"8.16","7.92","34.63","21.53"
"23","2026-07-01 12:33:53","32","en","836976629","2026-07-01 12:17:13","2026-07-01 12:33:53","Whenever you are ready to start, click on next",,"[""AO02"",""AO03"",""AO01""]","Because it was the shortest route ","[""B"",""A"",""C""]","Because it was the shortest route ","1","[""C"",""B"",""A""]","Because it was the shortest route ","1","[""A"",""C"",""B""]","Because it had the least amount of elevation ","2","[""A"",""C"",""B""]","Because it was the shortest route ","1","[""A"",""C"",""B""]","Because I want to be there fast but also don't have to high risk of rockfall. ","3","[""B"",""C"",""A""]","","3","[""B"",""C"",""A""]","Because there was to high risk at route A and the route C was to long ","3","[""B"",""C"",""A""]","On route B there is not to much rockfall risk and it is the shortest ","3","18-24","Very often (weekly or more)","Not that experience I use them but that much","No","","Yes","","No","","Yes","","No","","No","","No","","1017.36",,"84.99",,,"98.48","84.49",,"30.88","8.28","2.75",,"31.96","9.7","3.88",,"45.69","25.45","12.75",,"65.31","10.69","14.14",,"50.59","53.27","4.71",,"38.89","15.91","2.69",,"46.84","39.57","9.53",,"46.76","45.93","4.1",,"17.68","18.39","69.01","24.05"
